Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Манчестер Юнайтед,2018-04-15 20:00:00,33,2487.057864012682,0.0,3.0,1.75,1.164964745021435,2.0,0.0,2.0,1.0,0.7559289460184544,1.0,32.0,74.0,56.875,17.024666978072897,65.5,5.0,17.0,11.375,4.565006649971686,12.0,2.0,8.0,5.125,1.8850918886280925,5.0,1.0,6.0,2.875,1.807721533549109,3.0,0.0,6.0,3.375,1.9226098333849673,4.0,12.0,18.0,15.625,2.2638462845343543,15.5,1.0,10.0,4.625,2.774243783705493,4.0,1.0,5.0,2.875,1.3562026818605375,2.5,0.0,6.0,2.625,1.7677669529663689,2.0,5.0,15.0,9.125,3.5228843701879127,8.5,281.0,781.0,572.75,200.4550181105833,642.0,9.0,22.0,14.875,4.38951673226759,15.0,73.0,127.0,106.0,21.79777183894852,112.5,28.0,109.0,66.0,26.59215781283755,66.0,0.0,3.0,1.875,0.9910312089651149,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2536.930532936945,2472.6998192831584,69.52936747233916,2508.490259904399
Манчестер Юнайтед,2018-04-18 23:45:00,34,2719.665578770022,0.0,3.0,1.75,1.164964745021435,2.0,0.0,2.0,1.0,0.7559289460184544,1.0,32.0,70.0,54.625,15.564956059779197,60.0,5.0,17.0,11.0,4.242640687119285,12.0,2.0,8.0,4.75,1.7525491637693282,4.5,1.0,6.0,2.5,1.8516401995451028,2.0,0.0,8.0,3.75,2.49284690951645,4.0,10.0,18.0,14.625,2.774243783705493,14.5,1.0,10.0,4.625,2.774243783705493,4.0,1.0,5.0,2.75,1.2817398889233114,2.5,2.0,6.0,2.875,1.4577379737113252,2.0,5.0,15.0,9.5,3.1622776601683795,8.5,281.0,744.0,544.625,181.99681119655443,593.0,9.0,22.0,15.125,4.454131308603925,15.0,73.0,127.0,100.625,21.172337073239156,104.5,28.0,84.0,60.125,20.145453226827282,63.5,0.0,3.0,1.75,1.0350983390135313,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.5935820237814,2536.930532936945,2470.091820343766,68.40162793720323,2498.058264146832
Манчестер Юнайтед,2018-04-29 20:30:00,35,2645.9148789336755,0.0,3.0,2.0,0.9258200997725514,2.0,0.0,2.0,1.0,0.7559289460184544,1.0,32.0,70.0,54.0,15.231546211727817,57.5,5.0,17.0,11.5,4.7207747548166585,12.0,2.0,8.0,4.375,1.7677669529663689,4.0,1.0,7.0,3.0,2.449489742783178,2.0,0.0,8.0,4.125,2.748376143938713,4.0,8.0,18.0,13.75,3.615443067098218,14.0,1.0,9.0,4.5,2.5071326821120348,4.0,1.0,5.0,2.75,1.2817398889233114,2.5,2.0,6.0,2.875,1.4577379737113252,2.0,5.0,13.0,9.125,2.5319388392523003,8.5,281.0,744.0,542.0,180.73658812126084,582.5,9.0,22.0,15.625,4.274091382136927,15.5,73.0,127.0,100.75,21.258611700404416,104.5,28.0,84.0,62.25,21.802686597232526,63.5,0.0,3.0,1.5,1.1952286093343936,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415.449744645243,2719.665578770022,2516.9758199370463,93.88736158816126,2511.0929558984917
Манчестер Юнайтед,2018-05-05 00:00:00,36,2771.4762337907937,0.0,3.0,1.75,1.164964745021435,2.0,0.0,2.0,1.0,0.7559289460184544,1.0,32.0,70.0,57.0,15.343681808111487,63.0,5.0,17.0,12.25,4.920801328471382,13.5,2.0,8.0,4.125,1.807721533549109,4.0,1.0,7.0,3.75,2.659215781283755,3.5,0.0,8.0,4.375,2.8252686345094435,5.0,6.0,18.0,12.25,4.06201920231798,13.0,1.0,9.0,4.875,2.4748737341529163,4.5,2.0,5.0,2.875,1.1259916264596033,2.5,2.0,4.0,2.5,0.7559289460184544,2.0,3.0,12.0,7.875,2.799872446074234,8.0,281.0,744.0,572.5,180.30212739415234,631.5,6.0,22.0,13.875,5.02671434864337,15.0,73.0,127.0,100.25,21.405940430504,102.5,28.0,84.0,61.625,22.045002673103554,63.5,0.0,3.0,1.25,1.2817398889233114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423.465015818606,2719.665578770022,2545.7839617231,93.64242122286177,2522.089579515946
Манчестер Юнайтед,2018-05-10 23:45:00,37,2690.277297807471,0.0,3.0,1.375,1.1877349391654208,2.0,0.0,2.0,0.75,0.7071067811865476,1.0,32.0,70.0,55.375,14.55960654884406,57.5,5.0,17.0,12.125,4.793969425970806,13.5,2.0,6.0,3.875,1.246423454758225,4.0,1.0,7.0,4.25,2.866057521105554,5.0,0.0,8.0,4.0,2.7774602993176543,3.5,6.0,18.0,12.25,4.06201920231798,13.0,1.0,9.0,4.75,2.3754698783308417,4.5,2.0,5.0,2.875,1.1259916264596033,2.5,2.0,4.0,2.5,0.7559289460184544,2.0,3.0,12.0,8.375,3.1594529363709247,8.5,281.0,744.0,565.875,177.8365521643801,605.0,6.0,22.0,14.75,4.652188425123938,15.5,73.0,123.0,94.5,19.26506831399404,88.5,28.0,84.0,57.125,20.441117526062165,57.0,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.057864012682,2771.4762337907937,2589.2853639696236,108.37660694602971,2533.9912222264165
Манчестер Юнайтед,2018-05-13 19:00:00,38,2651.3634866261336,0.0,3.0,1.25,1.164964745021435,1.5,0.0,2.0,0.625,0.7440238091428449,0.5,35.0,70.0,57.75,11.411147431975705,57.5,5.0,17.0,12.375,4.405759217854998,13.5,1.0,6.0,3.75,1.4880476182856899,4.0,1.0,7.0,4.625,2.559994419636775,5.0,0.0,8.0,4.0,2.7774602993176543,3.5,6.0,18.0,11.625,3.77728171346236,11.5,3.0,9.0,5.375,1.8468119248354136,5.5,2.0,5.0,3.125,1.3562026818605375,2.5,2.0,4.0,2.625,0.7440238091428449,2.5,3.0,12.0,7.875,3.181980515339464,8.0,317.0,744.0,588.25,145.12629967425912,605.0,6.0,25.0,15.125,5.383506557731945,15.5,73.0,123.0,96.875,17.771867817263487,94.0,35.0,84.0,63.375,17.72760156205168,63.5,0.0,4.0,1.25,1.4880476182856899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.057864012682,2771.4762337907937,2608.45370957844,111.31510044704831,2588.483395224782
Ньюкасл Юнайтед,2017-12-14 00:45:00,17,1866.2747407161978,0.0,2.0,0.75,0.8864052604279183,0.5,1.0,4.0,2.25,1.164964745021435,2.5,34.0,55.0,46.0,8.847921466972585,50.0,8.0,16.0,12.5,2.7774602993176543,12.0,2.0,5.0,3.75,1.164964745021435,4.0,3.0,9.0,5.0,1.8516401995451028,4.5,1.0,8.0,3.75,2.2519832529192065,3.5,10.0,14.0,12.125,1.5526475085202969,13.0,3.0,11.0,5.5,2.5071326821120348,5.0,1.0,5.0,2.125,1.5526475085202969,1.5,1.0,6.0,3.25,1.6690459207925603,3.0,8.0,13.0,10.375,1.5979898086569353,10.0,338.0,521.0,423.5,72.6675404054068,412.0,10.0,21.0,16.125,4.086126352846737,17.0,68.0,130.0,98.875,22.015822232463375,101.0,28.0,98.0,59.5,27.255405754769875,52.0,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1817.0258016518612,2373.5851387406865,2083.235660325571,202.9087225446655,2059.602937828639
Ньюкасл Юнайтед,2017-12-16 20:00:00,18,1811.3381834788186,0.0,2.0,0.75,0.8864052604279183,0.5,1.0,4.0,2.25,1.164964745021435,2.5,29.0,55.0,43.0,10.113640011673063,43.0,8.0,16.0,12.25,2.9154759474226504,12.0,2.0,5.0,3.375,1.1877349391654208,4.0,4.0,9.0,5.125,1.7268882005337975,4.5,1.0,8.0,3.75,2.2519832529192065,3.5,10.0,14.0,12.25,1.6690459207925603,13.0,4.0,11.0,5.75,2.3145502494313788,5.5,1.0,5.0,2.25,1.4880476182856899,2.0,1.0,6.0,3.25,1.6690459207925603,3.0,8.0,13.0,10.25,1.6690459207925603,10.0,301.0,506.0,396.0,72.12489168102785,381.0,10.0,22.0,17.625,3.7008686239082538,17.0,68.0,130.0,99.875,22.10001616030437,105.0,28.0,98.0,63.25,25.234613416609225,61.0,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1817.0258016518612,2373.5851387406865,2042.7891701110893,210.72067974155175,1985.5088060956537
Ньюкасл Юнайтед,2017-12-23 20:00:00,19,1745.0815803534329,0.0,3.0,1.125,1.1259916264596033,1.0,1.0,4.0,2.375,1.0606601717798212,2.5,29.0,55.0,41.625,10.0844647141744,37.5,8.0,16.0,11.625,2.5035688811888406,11.5,2.0,5.0,3.375,1.1877349391654208,4.0,4.0,6.0,4.625,0.7440238091428449,4.5,1.0,8.0,3.625,2.326094212561969,3.0,10.0,14.0,12.25,1.6690459207925603,13.0,3.0,6.0,4.75,1.164964745021435,4.5,0.0,4.0,1.625,1.1877349391654208,1.5,1.0,6.0,3.125,1.5526475085202969,3.0,8.0,13.0,10.375,1.7677669529663689,10.0,250.0,506.0,380.625,88.88987970677941,367.0,10.0,22.0,17.75,3.8078865529319543,17.0,66.0,130.0,95.0,24.9284690951645,95.0,25.0,98.0,55.875,26.872383593570557,52.0,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1811.3381834788186,2373.5851387406865,1977.6934652242933,187.76482966782365,1917.0589907747517
Ньюкасл Юнайтед,2017-12-28 00:45:00,20,1856.0728375612723,0.0,3.0,1.0,1.1952286093343936,0.5,1.0,3.0,2.0,0.9258200997725514,2.0,22.0,55.0,40.0,12.1420167776433,37.5,6.0,16.0,10.875,3.181980515339464,10.5,2.0,4.0,3.0,1.0690449676496976,3.0,3.0,5.0,4.25,0.7071067811865476,4.0,1.0,8.0,3.625,2.326094212561969,3.0,10.0,14.0,12.25,1.6690459207925603,13.0,3.0,6.0,4.625,1.3024701806293193,4.5,0.0,4.0,2.0,1.4142135623730951,2.0,1.0,6.0,3.375,1.685018016012207,3.5,8.0,13.0,10.625,1.685018016012207,10.5,228.0,506.0,366.0,103.93954286713296,363.5,10.0,22.0,17.5,3.927922024247863,17.0,42.0,130.0,91.0,30.682708019804437,95.0,25.0,98.0,55.125,27.487334745816508,52.0,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2091.3803671968453,1899.1305204258865,116.36788970556856,1878.6003092674132
Ньюкасл Юнайтед,2017-12-30 20:00:00,21,1874.5528376629281,0.0,3.0,1.0,1.1952286093343936,0.5,0.0,3.0,1.625,1.0606601717798212,1.5,22.0,55.0,39.0,11.212238211627762,37.5,6.0,16.0,10.75,3.1509635714446826,10.5,2.0,4.0,3.0,1.0690449676496976,3.0,3.0,5.0,4.25,0.7071067811865476,4.0,1.0,8.0,3.5,2.2677868380553634,3.0,10.0,14.0,12.0,1.5118578920369088,12.5,3.0,6.0,4.25,1.2817398889233114,4.0,0.0,4.0,1.625,1.1877349391654208,1.5,2.0,6.0,3.625,1.407885953173359,3.5,9.0,13.0,11.0,1.3093073414159542,11.0,228.0,506.0,357.25,95.47737203876409,363.5,11.0,22.0,17.625,3.6620642110310255,17.0,42.0,130.0,89.875,29.95919844436048,94.0,25.0,89.0,52.5,23.52506262326567,52.0,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2027.8255084604323,1869.71707922144,86.8193169453538,1861.1737891387352
Ньюкасл Юнайтед,2018-01-01 20:00:00,22,2051.8739163775945,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,3.0,1.375,1.1877349391654208,1.0,22.0,55.0,37.625,9.99910710299389,37.5,6.0,16.0,10.625,3.020761493398643,10.5,2.0,6.0,3.25,1.4880476182856899,3.0,3.0,5.0,4.125,0.6408699444616557,4.0,1.0,8.0,3.25,2.187627547301936,2.5,10.0,14.0,11.875,1.4577379737113252,12.0,3.0,6.0,4.125,1.1259916264596033,4.0,0.0,4.0,1.375,1.3024701806293193,1.0,2.0,6.0,3.875,1.246423454758225,4.0,9.0,13.0,10.875,1.246423454758225,11.0,228.0,506.0,345.125,90.2068060466773,338.0,11.0,22.0,17.5,3.7032803990902057,17.0,42.0,120.0,85.0,25.309512610309756,88.0,25.0,77.0,50.125,20.010265222772894,52.0,1.0,3.0,1.5,0.7559289460184544,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,1943.1921037308748,1850.5579953717518,59.58391654466656,1861.1737891387352
Ньюкасл Юнайтед,2018-01-13 20:00:00,23,2152.356908807633,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,3.0,1.125,0.9910312089651149,1.0,22.0,55.0,38.75,10.039208847599213,39.5,6.0,16.0,11.125,2.850438562747845,11.0,2.0,6.0,3.5,1.4142135623730951,4.0,3.0,7.0,4.5,1.1952286093343936,4.0,1.0,8.0,3.125,2.295181287579947,2.5,10.0,14.0,11.875,1.4577379737113252,12.0,3.0,6.0,4.125,1.1259916264596033,4.0,0.0,4.0,1.5,1.3093073414159542,1.5,2.0,5.0,3.625,0.9161253813129043,4.0,9.0,12.0,10.625,0.9161253813129043,11.0,228.0,506.0,342.875,89.17468811271503,338.0,11.0,22.0,18.125,4.0155946010522525,19.0,42.0,120.0,87.875,24.3922557968127,91.0,25.0,77.0,53.25,17.902513789968157,55.5,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2051.8739163775945,1879.9140097124687,90.52323236653201,1870.413789189563
Ньюкасл Юнайтед,2018-01-20 22:30:00,24,2122.416018770722,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,3.0,1.125,0.9910312089651149,1.0,19.0,55.0,36.375,12.24671967741333,39.0,6.0,16.0,10.625,3.3779748793788102,11.0,2.0,6.0,3.5,1.4142135623730951,4.0,1.0,7.0,4.125,1.7268882005337975,4.0,1.0,8.0,3.0,2.390457218668787,2.5,9.0,14.0,11.75,1.6690459207925603,12.0,0.0,5.0,3.375,1.5979898086569353,3.5,0.0,4.0,1.625,1.3024701806293193,2.0,3.0,6.0,4.125,0.9910312089651149,4.0,9.0,12.0,10.625,0.9161253813129043,11.0,193.0,506.0,324.75,103.83744163698509,319.5,11.0,22.0,17.75,3.8452196667699345,17.5,42.0,120.0,84.5,26.61363774995283,91.0,25.0,77.0,50.75,20.29602353734769,55.5,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2152.356908807633,1906.0596103470634,132.07869180964047,1870.413789189563
Ньюкасл Юнайтед,2018-02-01 00:45:00,25,2161.9627141427736,0.0,3.0,0.875,0.9910312089651149,1.0,0.0,3.0,1.125,0.9910312089651149,1.0,19.0,52.0,36.0,11.625096005747958,39.0,6.0,14.0,10.375,2.9730936268953445,11.0,2.0,6.0,3.5,1.4142135623730951,4.0,1.0,7.0,4.5,2.0,4.5,1.0,4.0,2.375,1.3024701806293193,2.5,9.0,14.0,11.875,1.807721533549109,12.0,0.0,7.0,3.75,2.052872551885702,3.5,0.0,4.0,1.625,1.3024701806293193,2.0,1.0,6.0,3.875,1.4577379737113252,4.0,9.0,15.0,11.25,1.7525491637693282,11.0,193.0,411.0,311.125,81.37995102340274,319.5,11.0,22.0,17.875,3.833592123769634,18.0,42.0,135.0,86.375,29.80861572479627,91.0,25.0,77.0,53.125,22.280276351197134,58.5,0.0,2.0,1.0,0.5345224838248488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2152.356908807633,1934.9958779660749,152.1259209372346,1870.413789189563
Ньюкасл Юнайтед,2018-02-04 19:15:00,26,2275.9233112713036,0.0,3.0,1.0,0.9258200997725514,1.0,0.0,3.0,1.125,0.9910312089651149,1.0,19.0,52.0,38.125,11.716136613357543,42.0,6.0,14.0,10.5,2.9760952365713798,11.0,2.0,8.0,4.25,1.9820624179302297,4.0,1.0,7.0,4.125,2.356601669474803,4.5,1.0,4.0,2.125,1.1259916264596033,2.0,9.0,15.0,12.0,2.0,12.0,0.0,7.0,3.875,2.1671244937540095,3.5,0.0,4.0,1.75,1.3887301496588271,2.0,1.0,6.0,4.0,1.5118578920369088,4.0,8.0,15.0,11.125,1.9594095320493148,11.0,193.0,411.0,318.875,83.20961053697035,350.5,11.0,22.0,16.5,4.105745103771404,17.0,42.0,135.0,87.0,30.303229436575144,91.0,25.0,85.0,55.75,24.835170913156897,61.5,0.0,2.0,1.0,0.5345224838248488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2161.9627141427736,1971.9568746443967,168.1234659250316,1963.2133770202613
Ньюкасл Юнайтед,2018-02-11 19:15:00,27,2248.4913099144123,0.0,1.0,0.75,0.4629100498862757,1.0,0.0,3.0,0.875,0.9910312089651149,1.0,19.0,52.0,38.0,11.7351730159502,42.0,6.0,14.0,10.375,2.9730936268953445,11.0,2.0,8.0,4.125,2.03100960115899,4.0,1.0,7.0,4.125,2.356601669474803,4.5,1.0,4.0,2.125,1.1259916264596033,2.0,9.0,16.0,12.375,2.445841952609133,12.0,0.0,7.0,3.5,2.5634797778466227,3.5,0.0,4.0,2.0,1.1952286093343936,2.0,1.0,6.0,4.25,1.6690459207925603,4.5,8.0,15.0,11.125,1.9594095320493148,11.0,193.0,411.0,332.75,79.24419762444981,362.0,11.0,22.0,16.25,3.8452196667699345,17.0,42.0,135.0,89.875,29.093138611805266,91.0,26.0,85.0,57.0,23.26861773781527,61.5,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0815803534329,2275.9233112713036,2030.0300156184576,184.18771929966599,2087.1449675741583
Ньюкасл Юнайтед,2018-02-24 20:00:00,28,2312.6991254435807,0.0,2.0,1.0,0.5345224838248488,1.0,0.0,3.0,1.0,1.0690449676496976,1.0,19.0,52.0,39.75,9.910312089651148,42.0,6.0,15.0,11.5,2.7774602993176543,11.5,2.0,8.0,4.375,1.8468119248354136,4.0,1.0,7.0,4.5,2.390457218668787,5.0,1.0,5.0,2.625,1.407885953173359,2.5,9.0,16.0,12.5,2.390457218668787,12.0,0.0,7.0,3.25,2.712405363721075,3.5,0.0,4.0,2.0,1.1952286093343936,2.0,1.0,6.0,4.0,1.6903085094570331,4.0,8.0,15.0,11.0,2.0,11.0,193.0,411.0,346.375,67.10106982327906,362.0,11.0,22.0,16.5,3.8172540616821107,17.5,58.0,135.0,100.5,24.22513452712168,97.0,26.0,85.0,60.875,21.18919873088982,67.0,0.0,4.0,1.25,1.2817398889233114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.0728375612723,2275.9233112713036,2092.9562318135804,156.90209342775483,2137.3864637891775
Ньюкасл Юнайтед,2018-03-03 22:30:00,29,2275.8645331444195,0.0,2.0,1.0,0.5345224838248488,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,19.0,52.0,37.75,10.306031521118383,38.5,6.0,15.0,11.0,3.2071349029490928,11.5,2.0,8.0,4.375,1.8468119248354136,4.0,1.0,7.0,4.125,2.5319388392523003,4.5,1.0,5.0,2.5,1.3093073414159542,2.5,9.0,16.0,12.5,2.390457218668787,12.0,0.0,7.0,3.25,2.712405363721075,3.5,0.0,4.0,2.0,1.1952286093343936,2.0,1.0,6.0,3.75,1.9820624179302297,4.0,8.0,15.0,10.75,2.1213203435596424,10.5,193.0,397.0,334.375,62.305554670969286,349.5,11.0,22.0,16.625,3.6228441865473595,17.5,58.0,135.0,99.375,24.30130801888185,92.5,26.0,85.0,55.875,21.55681860969815,58.5,0.0,4.0,1.0,1.3093073414159542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.5528376629281,2312.6991254435807,2150.0345177988684,140.6300208928824,2157.1598114752032
Ньюкасл Юнайтед,2018-03-10 20:00:00,30,2241.325713230896,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,19.0,52.0,37.25,10.222524150130436,36.5,6.0,15.0,10.25,3.370036032024414,10.5,2.0,8.0,4.25,1.7525491637693282,4.0,1.0,7.0,3.875,2.6423744732991303,3.5,0.0,5.0,2.125,1.5526475085202969,2.0,9.0,16.0,12.375,2.445841952609133,12.0,0.0,7.0,2.875,2.6423744732991303,2.5,1.0,4.0,2.125,0.9910312089651149,2.0,1.0,6.0,3.5,2.0701966780270626,3.5,8.0,15.0,10.625,2.1339098923270936,10.0,193.0,397.0,330.25,63.11836952447815,349.0,11.0,22.0,16.5,3.6645015252516173,17.5,58.0,135.0,98.5,24.767490212546193,92.5,26.0,85.0,54.75,20.940391591371924,57.0,0.0,4.0,0.875,1.3562026818605375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.8739163775945,2312.6991254435807,2200.198479734055,91.22129410660825,2205.227012028593
Ньюкасл Юнайтед,2018-03-31 19:00:00,31,2345.3487706859087,0.0,3.0,1.25,0.8864052604279183,1.0,0.0,3.0,1.125,1.1259916264596033,1.0,19.0,63.0,39.75,13.687846538339874,36.5,6.0,18.0,11.0,4.342481186734475,10.5,2.0,8.0,4.125,1.807721533549109,4.0,1.0,9.0,4.125,3.044315545875155,3.5,0.0,6.0,2.75,1.9820624179302297,2.5,9.0,16.0,12.375,2.445841952609133,12.0,0.0,7.0,2.75,2.6049403612586386,2.5,1.0,4.0,2.25,1.0350983390135313,2.0,0.0,6.0,3.0,2.390457218668787,2.5,8.0,15.0,10.375,2.1998376563477846,10.0,193.0,586.0,357.125,110.74866977595197,349.0,11.0,19.0,15.625,2.9246489410818914,16.0,58.0,151.0,106.0,30.57543364953542,102.0,26.0,91.0,59.5,24.49489742783178,62.5,0.0,4.0,1.0,1.3093073414159542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.416018770722,2312.6991254435807,2223.8799543407176,69.131393337244,2244.908511572654
Ньюкасл Юнайтед,2018-04-07 19:00:00,32,2347.0701554568827,0.0,3.0,1.375,0.9161253813129043,1.0,0.0,2.0,0.875,0.8345229603962802,1.0,29.0,63.0,41.625,11.249603167604244,36.5,7.0,18.0,11.25,4.06201920231798,10.5,2.0,8.0,4.125,1.807721533549109,4.0,1.0,9.0,4.375,2.8252686345094435,4.0,0.0,6.0,2.75,1.9820624179302297,2.5,9.0,16.0,12.375,2.445841952609133,12.0,0.0,7.0,3.375,2.445841952609133,3.0,1.0,4.0,2.375,1.0606601717798212,2.5,0.0,6.0,2.25,2.2519832529192065,1.5,8.0,15.0,10.875,2.5319388392523003,10.0,273.0,586.0,367.125,96.50823428969305,349.0,11.0,19.0,14.875,2.997022331772464,15.0,74.0,151.0,108.0,27.339139917498713,102.0,35.0,91.0,63.0,20.73644135332772,62.5,0.0,4.0,1.25,1.4880476182856899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.416018770722,2345.3487706859087,2248.003937075502,74.10170787631766,2262.177921529416
Ньюкасл Юнайтед,2018-04-15 17:30:00,33,2379.170546080596,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,2.0,0.875,0.8345229603962802,1.0,28.0,63.0,38.625,11.287635460348385,36.0,7.0,18.0,10.5,4.035556254807296,9.0,2.0,8.0,4.125,1.807721533549109,4.0,1.0,9.0,3.75,2.712405363721075,2.5,0.0,6.0,2.625,1.9955307206712847,2.0,9.0,16.0,12.0,2.390457218668787,11.5,0.0,6.0,2.75,1.9820624179302297,2.5,1.0,4.0,2.25,1.164964745021435,2.5,0.0,6.0,2.375,2.1998376563477846,2.0,8.0,14.0,10.375,1.9226098333849673,10.0,273.0,586.0,351.75,100.77237433231109,326.0,11.0,22.0,15.375,3.814914340921881,15.0,74.0,151.0,100.375,27.239349163611507,91.5,33.0,91.0,57.5,22.271057451320086,57.5,0.0,4.0,1.25,1.4880476182856899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.9627141427736,2347.0701554568827,2276.085704161272,61.14449751004773,2275.8939222078616
Ньюкасл Юнайтед,2018-04-24 00:00:00,34,2400.0694860208,0.0,3.0,1.375,1.0606601717798212,1.5,0.0,2.0,0.875,0.8345229603962802,1.0,28.0,63.0,38.25,11.055057019947283,36.0,7.0,18.0,10.25,4.06201920231798,8.5,2.0,5.0,3.375,1.0606601717798212,3.5,2.0,9.0,4.125,2.4748737341529163,3.5,0.0,6.0,2.75,1.9820624179302297,2.5,9.0,16.0,12.0,2.390457218668787,11.5,0.0,6.0,2.75,1.9820624179302297,2.5,1.0,4.0,2.0,1.1952286093343936,1.5,0.0,6.0,1.75,2.052872551885702,1.5,9.0,14.0,10.75,1.6690459207925603,10.5,273.0,586.0,351.625,100.75704512765915,326.0,12.0,22.0,16.25,3.453776401067595,16.0,74.0,151.0,98.75,26.96955955993985,91.5,33.0,91.0,53.875,19.320141229889007,55.0,0.0,4.0,1.25,1.4880476182856899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.325713230896,2379.170546080596,2303.2366831535,50.5336797608036,2294.311218357442
