Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Точность передач,max Точность передач,mean Точность передач,std Точность передач,median Точность передач,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Саутгемптон,2017-04-25 23:45:00,32,2309.3428194467674,0.0,4.0,1.875,1.6420805617960927,1.5,0.0,4.0,1.625,1.5979898086569353,1.5,41.0,62.0,54.875,7.3569694847810805,56.5,8.0,25.0,14.0,5.976143046671968,13.0,1.0,11.0,5.375,3.50255009141299,4.0,3.0,12.0,5.375,3.0676887530703447,4.0,1.0,5.0,3.25,1.2817398889233114,3.5,8.0,18.0,12.375,2.9730936268953445,12.5,1.0,11.0,4.875,3.181980515339464,4.5,0.0,7.0,2.25,2.3145502494313788,2.0,1.0,6.0,2.75,1.6690459207925603,2.5,9.0,16.0,12.0,2.7255405754769875,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.875,0.9910312089651149,2.0,397.0,554.0,481.75,59.01028965963721,477.0,9.0,24.0,16.125,6.424006315599102,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.3774975267477,2314.874026595901,2130.6170981036475,115.94191556378524,2100.954998539935
Саутгемптон,2017-04-29 19:00:00,33,2410.9096271808658,0.0,4.0,1.375,1.5059406173077154,1.0,0.0,4.0,1.625,1.5979898086569353,1.5,41.0,62.0,54.625,7.424621202458749,55.5,8.0,25.0,13.5,6.047431568147635,11.5,1.0,11.0,4.625,3.50255009141299,3.5,3.0,12.0,5.25,3.1509635714446826,4.0,1.0,6.0,3.625,1.5979898086569353,4.0,8.0,18.0,12.375,2.9730936268953445,12.5,1.0,11.0,5.375,2.9730936268953445,5.5,0.0,7.0,2.25,2.3145502494313788,2.0,1.0,6.0,2.75,1.6690459207925603,2.5,9.0,16.0,11.375,2.774243783705493,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.875,0.9910312089651149,2.0,397.0,554.0,470.5,58.60034129593445,444.5,9.0,22.0,15.375,5.680480361981471,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.3774975267477,2314.874026595901,2163.775365938675,125.21727837760382,2174.5490730604834
Саутгемптон,2017-05-07 17:30:00,34,2311.2732912889364,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,4.0,1.25,1.5811388300841898,0.5,35.0,61.0,51.25,9.452890714334048,52.0,4.0,25.0,11.5,6.233549779791836,10.5,0.0,9.0,3.25,2.712405363721075,3.0,3.0,12.0,5.125,3.226563851175781,4.0,1.0,6.0,3.125,1.7268882005337975,3.5,8.0,14.0,11.375,1.9955307206712847,11.5,1.0,11.0,5.5,2.9760952365713798,6.0,0.0,7.0,2.375,2.326094212561969,2.0,1.0,8.0,3.625,2.326094212561969,3.0,4.0,16.0,10.75,3.770183777256185,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0690449676496976,2.0,318.0,554.0,454.5,79.86238163240563,438.5,9.0,22.0,16.625,5.926634795564849,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.8219668145948,2410.9096271808658,2215.5918821454393,131.65390425900767,2222.9383100227587
Саутгемптон,2017-05-10 23:45:00,35,2308.4799497640724,0.0,3.0,0.75,1.164964745021435,0.0,0.0,4.0,1.25,1.5811388300841898,0.5,35.0,61.0,51.0,9.54687682663064,52.0,4.0,25.0,12.25,6.112048990080401,11.5,0.0,9.0,3.25,2.712405363721075,3.0,3.0,12.0,5.625,3.3354160160315836,4.0,1.0,6.0,3.375,1.5059406173077154,3.5,6.0,13.0,10.375,2.445841952609133,10.5,3.0,11.0,6.0,2.390457218668787,6.0,0.0,4.0,1.75,1.3887301496588271,2.0,1.0,8.0,3.375,2.38671920665766,2.5,4.0,16.0,10.125,3.758324094593227,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.75,1.0350983390135313,2.0,318.0,554.0,453.125,80.18271545129197,433.5,8.0,22.0,15.0,6.324555320336759,14.5,0.0,30.0,3.75,10.606601717798213,0.0,0.0,0.0,0.0,0.0,0.0,2045.5985972325855,2410.9096271808658,2249.273297704732,114.15071496894794,2281.216346609301
Саутгемптон,2017-05-13 19:00:00,36,2302.4796233997454,0.0,3.0,1.0,1.1952286093343936,0.5,0.0,4.0,1.375,1.5059406173077154,1.0,35.0,61.0,50.625,9.148575220843329,52.0,4.0,25.0,12.25,6.112048990080401,11.5,0.0,9.0,3.25,2.712405363721075,3.0,3.0,12.0,5.375,3.2043497223082786,4.0,1.0,6.0,3.625,1.407885953173359,4.0,6.0,20.0,11.625,4.172614801981401,11.5,3.0,11.0,5.625,2.615202805574687,5.5,0.0,3.0,1.25,1.164964745021435,1.5,1.0,8.0,3.25,2.434865792722759,2.0,4.0,16.0,9.75,3.453776401067595,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,1.1877349391654208,2.0,318.0,549.0,449.25,75.20590782264763,433.5,8.0,22.0,15.375,5.9985117201805025,15.0,0.0,30.0,3.75,10.606601717798213,0.0,0.0,0.0,0.0,0.0,0.0,2156.311399847284,2410.9096271808658,2282.133466771168,79.81802378134286,2308.9113846054197
Саутгемптон,2017-05-17 23:45:00,37,2239.0807573124566,0.0,2.0,0.625,0.9161253813129043,0.0,0.0,4.0,1.25,1.5811388300841898,0.5,35.0,59.0,49.625,8.24512843181614,52.0,4.0,17.0,11.25,4.026696625558687,11.5,0.0,6.0,2.875,1.8850918886280925,3.0,3.0,8.0,4.75,1.9820624179302297,4.0,1.0,6.0,3.625,1.407885953173359,4.0,6.0,20.0,11.75,4.200340122282616,12.0,3.0,7.0,5.125,1.6420805617960927,5.5,0.0,3.0,1.125,1.246423454758225,1.0,1.0,8.0,3.125,2.5319388392523003,2.0,4.0,12.0,8.625,2.445841952609133,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,1.1877349391654208,2.0,318.0,549.0,460.0,72.77754755809946,458.5,8.0,22.0,15.5,5.903993805649092,15.0,0.0,30.0,5.625,11.160357137142674,0.0,0.0,0.0,0.0,0.0,0.0,2192.786746273682,2410.9096271808658,2300.4044947152256,61.53808148503203,2308.9113846054197
Саутгемптон,2017-05-21 19:00:00,38,2127.3690858800524,0.0,2.0,0.5,0.9258200997725514,0.0,0.0,4.0,1.375,1.5059406173077154,1.0,35.0,61.0,49.875,8.592978861505811,52.0,4.0,17.0,11.75,4.0970372570571385,13.0,0.0,6.0,3.25,2.187627547301936,3.5,3.0,8.0,4.75,1.9820624179302297,4.0,1.0,6.0,3.75,1.4880476182856899,4.0,6.0,20.0,11.75,4.200340122282616,12.0,3.0,7.0,5.25,1.4880476182856899,5.5,0.0,3.0,1.5,1.3093073414159542,2.0,1.0,8.0,2.625,2.2638462845343543,2.0,4.0,12.0,8.625,2.445841952609133,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,1.1877349391654208,2.0,318.0,523.0,455.125,67.04462799402457,458.5,8.0,22.0,14.125,5.436319658424385,12.0,0.0,30.0,5.625,11.160357137142674,0.0,0.0,0.0,0.0,0.0,0.0,2239.0807573124566,2410.9096271808658,2306.1912460950725,51.29700265146139,2308.9113846054197
Суонси,2016-12-17 20:00:00,17,1980.0173020208085,0.0,5.0,1.5,1.6903085094570331,1.0,0.0,5.0,2.75,1.5811388300841898,3.0,37.0,62.0,50.75,10.606601717798213,55.5,1.0,18.0,10.0,5.830951894845301,11.0,0.0,9.0,3.75,2.9154759474226504,3.5,0.0,7.0,3.75,2.659215781283755,3.0,0.0,6.0,2.5,1.8516401995451028,2.0,8.0,24.0,13.125,5.303300858899107,11.5,0.0,11.0,5.625,3.9618718519695424,5.5,0.0,4.0,2.0,1.5118578920369088,1.5,0.0,10.0,2.625,3.3354160160315836,1.0,8.0,17.0,11.625,2.8753881725529062,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.375,1.7677669529663689,0.5,0.0,532.0,191.25,264.45780111660264,0.0,0.0,23.0,7.5,10.474458731327633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.1903426307586,2100.9133302702726,2043.1270136554208,43.580570824398286,2050.999767544662
Суонси,2016-12-26 20:00:00,18,1918.5780267529258,0.0,5.0,1.5,1.6903085094570331,1.0,0.0,5.0,2.875,1.6420805617960927,3.0,37.0,62.0,51.0,10.71714247629203,56.5,1.0,18.0,10.0,5.830951894845301,11.0,0.0,9.0,3.875,3.044315545875155,3.5,0.0,7.0,4.0,2.7774602993176543,4.0,0.0,6.0,2.125,1.807721533549109,2.0,9.0,24.0,13.75,4.891683905218266,13.0,0.0,11.0,6.125,3.9798600118956085,7.5,0.0,4.0,2.125,1.4577379737113252,2.0,0.0,10.0,2.875,3.2705394924123103,1.5,8.0,17.0,11.125,2.748376143938713,10.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.375,1.7677669529663689,0.5,0.0,532.0,255.875,274.0414137107226,237.5,0.0,23.0,9.625,10.459957661755343,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0173020208085,2100.9133302702726,2039.2926957081245,47.97029243852354,2050.999767544662
Суонси,2016-12-31 20:00:00,19,1919.7570360823922,0.0,5.0,1.375,1.7677669529663689,1.0,0.0,5.0,2.875,1.6420805617960927,3.0,38.0,62.0,52.0,9.531901324349873,56.5,1.0,18.0,11.0,5.732115042211108,14.0,0.0,9.0,4.375,2.8252686345094435,4.5,0.0,7.0,4.375,2.669269563007828,5.5,0.0,6.0,2.25,1.9086270308410553,2.0,9.0,24.0,12.875,4.85320218294802,11.5,0.0,11.0,6.375,3.7392703642746747,7.5,1.0,4.0,2.25,1.2817398889233114,2.0,1.0,10.0,3.25,3.058944729337694,2.5,8.0,17.0,11.75,2.7645717829090897,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.625,1.685018016012207,1.5,0.0,532.0,312.25,259.9086377941295,463.0,0.0,23.0,11.375,9.767840820043817,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.5780267529258,2100.9133302702726,2023.007044899584,63.77045826475008,2025.0511022048026
Суонси,2017-01-04 01:00:00,20,1805.130135847549,0.0,5.0,1.5,1.7728105208558367,1.0,0.0,5.0,2.875,1.6420805617960927,3.0,40.0,62.0,53.875,7.679983258910325,56.5,1.0,18.0,11.75,5.203021100421233,14.0,0.0,9.0,4.5,2.7774602993176543,4.5,0.0,7.0,4.75,2.49284690951645,5.5,1.0,6.0,2.5,1.6903085094570331,2.0,9.0,24.0,13.0,4.869731585445518,11.5,0.0,11.0,6.625,3.543101950067402,7.5,1.0,4.0,1.875,1.1259916264596033,1.5,1.0,10.0,2.875,2.997022331772464,2.0,8.0,17.0,12.0,2.878491668515698,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,1.6903085094570331,1.0,0.0,532.0,371.875,231.16749493448623,476.0,0.0,23.0,12.875,8.62616451765872,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.5780267529258,2095.4701996346785,2000.3625081260989,64.3158212995826,1989.5781225861451
Суонси,2017-01-14 20:00:00,21,1788.776138650493,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,5.0,2.875,1.6420805617960927,3.0,40.0,62.0,52.125,8.425090080061036,54.5,1.0,14.0,11.0,4.566962103755937,13.0,0.0,7.0,3.75,2.1213203435596424,4.0,0.0,7.0,4.625,2.38671920665766,5.5,1.0,6.0,2.625,1.685018016012207,2.0,9.0,14.0,11.125,2.1671244937540095,10.0,0.0,11.0,5.75,3.453776401067595,6.0,1.0,4.0,1.875,1.1259916264596033,1.5,1.0,10.0,3.0,2.9277002188455996,2.0,8.0,17.0,12.0,2.878491668515698,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.25,1.3887301496588271,1.0,0.0,532.0,427.375,175.79934787787386,476.0,0.0,23.0,14.25,7.00510018282598,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.130135847549,2056.784953477623,1964.0700001527077,82.36565789862114,1981.1038223257835
Суонси,2017-01-21 17:30:00,22,1828.442073905444,0.0,3.0,1.25,1.2817398889233114,1.0,0.0,4.0,2.5,1.4142135623730951,3.0,26.0,62.0,50.375,11.99925592931257,54.5,6.0,14.0,11.625,3.113908889391045,13.0,2.0,7.0,4.125,1.5526475085202969,4.0,2.0,7.0,4.875,1.8850918886280925,5.5,1.0,6.0,2.625,1.685018016012207,2.0,9.0,14.0,10.5,1.927248223318863,10.0,3.0,11.0,6.125,2.850438562747845,6.0,1.0,3.0,1.5,0.7559289460184544,1.0,1.0,3.0,2.125,0.8345229603962802,2.0,7.0,14.0,10.75,2.5495097567963922,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.875,0.8345229603962802,1.0,290.0,532.0,463.625,77.50380175007085,476.0,11.0,23.0,15.75,4.267819784654187,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.776138650493,2056.784953477623,1939.8932246551744,102.26867310365773,1949.8871690516003
Суонси,2017-02-01 00:45:00,23,1817.6534118799893,0.0,3.0,1.125,1.1259916264596033,1.0,1.0,4.0,2.625,1.1877349391654208,3.0,26.0,61.0,48.0,11.224972160321824,49.0,6.0,14.0,11.25,2.9640705601780613,11.5,2.0,7.0,4.125,1.5526475085202969,4.0,2.0,6.0,4.375,1.7677669529663689,5.0,1.0,6.0,2.75,1.6690459207925603,2.5,9.0,21.0,12.0,4.0708019567928595,10.0,3.0,11.0,5.875,2.850438562747845,5.0,1.0,3.0,1.5,0.7559289460184544,1.0,1.0,3.0,2.0,0.9258200997725514,2.0,7.0,14.0,10.75,2.5495097567963922,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9258200997725514,1.0,290.0,532.0,456.375,78.98632340927311,464.0,11.0,23.0,15.0,3.927922024247863,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.776138650493,2053.1363018680736,1911.3503647086523,96.69709287519878,1919.1675314176591
Суонси,2017-02-05 18:30:00,24,1735.5333898627796,0.0,3.0,1.125,1.1259916264596033,1.0,1.0,4.0,2.5,1.1952286093343936,2.5,26.0,57.0,44.25,11.272596354497422,44.0,4.0,14.0,10.75,3.8078865529319543,11.5,2.0,7.0,3.875,1.7268882005337975,3.5,2.0,6.0,4.375,1.7677669529663689,5.0,0.0,6.0,2.5,1.927248223318863,2.5,9.0,21.0,12.375,3.9977672339873487,11.5,3.0,8.0,4.875,2.100170061141308,4.5,0.0,3.0,1.375,0.9161253813129043,1.0,1.0,3.0,2.25,0.8864052604279183,2.5,7.0,14.0,11.375,2.38671920665766,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.375,1.0606601717798212,1.5,290.0,523.0,430.25,84.75300247526,447.5,11.0,24.0,15.125,4.223657859520077,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.776138650493,2053.1363018680736,1888.9363033759596,94.77964811766702,1873.5100503291849
Суонси,2017-02-12 21:00:00,25,1763.981725153212,0.0,3.0,1.375,1.0606601717798212,1.5,0.0,4.0,2.125,1.4577379737113252,2.0,26.0,56.0,43.25,10.292160678330447,44.0,4.0,14.0,10.25,3.575711717366808,11.0,2.0,7.0,4.125,1.5526475085202969,4.0,2.0,6.0,4.25,1.6690459207925603,5.0,0.0,4.0,1.875,1.3562026818605375,1.5,9.0,21.0,12.875,3.9074105418879577,13.0,3.0,8.0,4.75,1.9086270308410553,4.5,0.0,2.0,1.0,0.7559289460184544,1.0,1.0,3.0,2.25,0.8864052604279183,2.5,7.0,14.0,10.875,2.850438562747845,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,0.9161253813129043,2.0,290.0,517.0,424.5,78.92129895390362,447.5,11.0,24.0,15.625,4.68851179556401,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,1980.0173020208085,1849.235939375298,81.80476325321595,1823.0477428927165
Суонси,2017-02-25 20:00:00,26,1930.4933643628524,0.0,3.0,1.375,1.0606601717798212,1.5,0.0,4.0,2.0,1.3093073414159542,2.0,26.0,53.0,40.5,9.289010404005062,43.0,3.0,14.0,8.875,4.0155946010522525,10.5,2.0,5.0,3.5,1.1952286093343936,3.5,1.0,6.0,3.625,1.8468119248354136,4.0,0.0,4.0,1.75,1.4880476182856899,1.5,9.0,21.0,12.75,3.9188190640986296,12.5,1.0,7.0,3.875,1.807721533549109,3.5,0.0,2.0,0.75,0.7071067811865476,1.0,1.0,3.0,2.125,0.8345229603962802,2.0,7.0,14.0,11.375,3.020761493398643,12.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.7559289460184544,2.0,0.0,477.0,359.875,161.17110473034552,430.5,0.0,24.0,13.5,7.171371656006362,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,1919.7570360823922,1822.2314922668481,66.73479490228172,1811.3917738637692
Суонси,2017-03-04 20:00:00,27,2006.2803314861567,0.0,3.0,1.75,1.0350983390135313,2.0,0.0,4.0,1.875,1.246423454758225,2.0,26.0,71.0,43.75,14.290356388637958,43.0,3.0,24.0,10.125,6.577830732305077,10.5,2.0,9.0,4.0,2.2677868380553634,3.5,1.0,11.0,4.375,3.2043497223082786,4.0,0.0,4.0,1.75,1.4880476182856899,1.5,9.0,21.0,13.25,3.770183777256185,13.5,1.0,9.0,4.5,2.5634797778466227,4.0,0.0,2.0,0.75,0.7071067811865476,1.0,1.0,3.0,2.0,0.7559289460184544,2.0,7.0,14.0,10.5,3.1622776601683795,11.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.7559289460184544,2.0,0.0,580.0,376.0,177.2423683628075,430.5,0.0,24.0,12.75,7.421012637870156,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,1930.4933643628524,1823.7209094680888,69.27683728347453,1811.3917738637692
Суонси,2017-03-11 20:00:00,28,2105.573219999933,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,4.0,2.0,1.1952286093343936,2.0,26.0,71.0,43.375,14.050292320294062,43.0,3.0,24.0,10.125,6.577830732305077,10.5,2.0,9.0,3.875,2.295181287579947,3.0,1.0,11.0,4.375,3.2043497223082786,4.0,0.0,4.0,1.875,1.5526475085202969,2.0,9.0,21.0,14.125,4.67325215607779,13.5,1.0,9.0,4.75,2.712405363721075,4.0,0.0,3.0,1.0,1.0690449676496976,1.0,1.0,5.0,2.375,1.3024701806293193,2.0,5.0,14.0,9.375,3.3354160160315836,8.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.7559289460184544,2.0,0.0,580.0,363.5,172.56634334986316,397.0,0.0,24.0,13.0,7.4258236676383005,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,2006.2803314861567,1834.5363213935593,90.05092302180921,1811.3917738637692
Суонси,2017-03-18 22:30:00,29,2062.564013353824,0.0,3.0,1.625,1.0606601717798212,1.5,0.0,3.0,1.75,0.8864052604279183,2.0,26.0,71.0,44.5,14.372592966177974,46.0,3.0,24.0,9.875,6.5342504215425175,10.0,1.0,9.0,3.625,2.5035688811888406,3.0,1.0,11.0,4.25,3.1509635714446826,4.0,0.0,4.0,2.0,1.6903085094570331,2.0,9.0,21.0,14.5,4.3094580368566735,13.5,1.0,9.0,4.875,2.6423744732991303,4.5,0.0,3.0,0.875,0.9910312089651149,1.0,1.0,5.0,2.625,1.407885953173359,2.5,5.0,14.0,9.0,3.1622776601683795,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.7559289460184544,2.0,0.0,580.0,367.625,175.14070873769714,397.0,0.0,24.0,13.875,7.567552916422662,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,2105.573219999933,1872.0917069126076,129.87752580548405,1823.0477428927165
Суонси,2017-04-02 17:30:00,30,2210.8763009942713,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,3.0,1.5,1.0690449676496976,2.0,31.0,71.0,48.125,12.586131823785824,49.5,3.0,24.0,11.0,6.546536707079771,10.5,1.0,9.0,3.625,2.5035688811888406,3.0,1.0,11.0,4.75,3.058944729337694,5.0,0.0,6.0,2.625,2.1339098923270936,3.0,12.0,21.0,15.375,3.7008686239082538,14.0,1.0,11.0,5.875,3.2705394924123103,6.0,0.0,3.0,0.875,0.9910312089651149,1.0,1.0,5.0,2.375,1.5059406173077154,2.0,5.0,14.0,9.25,3.058944729337694,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.125,0.6408699444616557,2.0,0.0,580.0,383.375,172.81281161170563,416.5,0.0,24.0,13.25,7.9417522355855805,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,2105.573219999933,1906.3151912505239,140.43068576441956,1879.4677191341482
Суонси,2017-04-05 23:45:00,31,2155.5254187514092,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,3.0,1.75,1.164964745021435,2.0,28.0,71.0,46.25,14.439529078193651,49.5,3.0,24.0,10.125,6.998724373565718,10.0,1.0,9.0,3.125,2.5877458475338284,2.5,1.0,11.0,4.625,3.1594529363709247,5.0,0.0,6.0,2.375,2.1998376563477846,2.0,12.0,21.0,14.25,3.058944729337694,13.5,1.0,11.0,5.875,3.2705394924123103,6.0,0.0,3.0,1.125,1.246423454758225,1.0,1.0,5.0,2.875,1.6420805617960927,2.5,5.0,14.0,8.875,3.1367635732209265,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.7559289460184544,2.0,0.0,580.0,361.125,179.2057377110773,396.5,0.0,24.0,13.875,8.201698430377524,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,2210.8763009942713,1954.1194696366274,171.7376310526487,1968.3868479245045
Суонси,2017-04-08 19:00:00,32,2055.3768440024087,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,3.0,1.625,1.1877349391654208,2.0,28.0,71.0,49.125,13.206464867091203,51.0,3.0,24.0,10.125,6.998724373565718,10.0,1.0,9.0,3.0,2.6726124191242437,2.5,1.0,11.0,4.625,3.1594529363709247,5.0,0.0,6.0,2.5,2.0701966780270626,2.0,12.0,21.0,14.5,3.0237157840738176,14.0,1.0,11.0,5.875,3.2705394924123103,6.0,0.0,3.0,1.125,1.246423454758225,1.0,1.0,5.0,3.125,1.807721533549109,3.0,5.0,14.0,8.75,2.9640705601780613,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.75,0.7071067811865476,2.0,0.0,580.0,372.375,179.2953967220416,414.5,0.0,21.0,12.125,7.160157619972981,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.5333898627796,2210.8763009942713,1996.3534704955548,174.8993107181561,2034.4221724199904
Суонси,2017-04-15 19:00:00,33,1996.1764593393127,0.0,3.0,0.75,1.0350983390135313,0.5,0.0,3.0,1.75,1.0350983390135313,2.0,28.0,71.0,49.0,13.212548148310702,51.0,3.0,24.0,10.5,7.0710678118654755,10.5,1.0,9.0,3.0,2.6726124191242437,2.5,1.0,11.0,4.625,3.1594529363709247,5.0,0.0,6.0,2.875,2.03100960115899,3.5,12.0,21.0,14.25,3.1509635714446826,13.0,1.0,11.0,5.25,3.494894235064305,4.5,0.0,3.0,1.375,1.1877349391654208,1.0,1.0,6.0,3.75,1.8322507626258087,4.5,5.0,14.0,9.5,3.2071349029490928,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.9258200997725514,1.5,0.0,580.0,360.625,174.47467069545,398.0,0.0,20.0,12.0,6.98978847012861,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.981725153212,2210.8763009942713,2036.3339022630084,139.79451603394222,2058.970428678116
Суонси,2017-04-22 19:00:00,34,1975.2168591764116,0.0,3.0,0.875,1.1259916264596033,0.5,0.0,3.0,1.375,1.0606601717798212,1.5,28.0,71.0,50.5,11.88035593502388,51.0,4.0,24.0,11.375,6.41287766919033,10.5,1.0,9.0,3.5,2.8284271247461903,3.0,2.0,11.0,4.75,3.011881234615431,5.0,1.0,6.0,3.125,1.7268882005337975,3.5,12.0,21.0,14.625,3.020761493398643,14.5,2.0,11.0,6.5,3.5456210417116734,6.0,0.0,3.0,1.5,1.0690449676496976,1.0,1.0,6.0,3.875,1.7268882005337975,4.5,5.0,13.0,8.375,2.9730936268953445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.375,0.7440238091428449,1.5,239.0,580.0,406.125,97.4597902433907,398.0,7.0,24.0,15.0,6.2105900340811875,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.4933643628524,2210.8763009942713,2065.358244036271,90.62888180053203,2058.970428678116
Суонси,2017-04-30 16:00:00,35,2114.8366967637303,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,3.0,1.25,1.0350983390135313,1.0,28.0,55.0,47.25,8.564878449642054,49.0,4.0,15.0,9.875,3.9798600118956085,10.5,1.0,6.0,2.875,1.807721533549109,3.0,2.0,6.0,4.0,1.6903085094570331,5.0,1.0,6.0,3.0,1.6903085094570331,3.0,12.0,21.0,14.375,3.1594529363709247,13.5,2.0,11.0,5.625,3.7008686239082538,4.5,0.0,3.0,1.625,1.0606601717798212,1.5,1.0,6.0,4.25,1.5811388300841898,5.0,5.0,13.0,9.125,3.313931631332013,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.375,0.7440238091428449,1.5,239.0,477.0,386.375,69.06298884765579,398.0,7.0,24.0,15.25,5.922113522335465,16.0,0.0,17.0,2.125,6.010407640085654,0.0,0.0,0.0,0.0,0.0,0.0,1975.2168591764116,2210.8763009942713,2070.948680887966,82.09930323045982,2058.970428678116
