Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Завершено передач,max Завершено передач,mean Завершено передач,std Завершено передач,median Завершено передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Брайтон,2018-12-26 22:15:00,19,1930.0645306902766,0.0,3.0,1.125,0.9910312089651149,1.0,1.0,2.0,1.375,0.5175491695067657,1.0,31.0,68.0,46.625,13.627047683611758,42.5,6.0,14.0,10.75,3.24037034920393,11.0,1.0,6.0,3.25,1.5811388300841898,3.0,2.0,12.0,5.375,3.543101950067402,3.5,1.0,5.0,2.125,1.4577379737113252,1.5,5.0,13.0,9.0,2.449489742783178,9.0,1.0,7.0,4.625,1.8468119248354136,4.5,0.0,5.0,2.25,2.1213203435596424,1.5,1.0,4.0,2.375,1.3024701806293193,2.5,10.0,21.0,13.75,3.955105199973465,13.0,0.0,3.0,1.75,0.8864052604279183,2.0,269.0,568.0,408.625,103.55528199262184,411.5,0.0,0.0,0.0,0.0,0.0,12.0,30.0,19.0,6.25642526870234,18.0,68.0,129.0,99.0,20.763979800193823,102.0,19.0,54.0,41.125,11.051018052650171,41.0,0.0,1.0,0.375,0.5175491695067657,0.0,1989.0043536535013,2287.98808869741,2145.6151830978315,90.23601162407518,2145.2882009652626
Брайтон,2018-12-29 20:00:00,20,2025.7769665628111,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,2.0,1.125,0.6408699444616557,1.0,31.0,68.0,47.25,13.39242856457121,44.0,6.0,14.0,11.25,2.866057521105554,11.5,1.0,6.0,3.25,1.5811388300841898,3.0,3.0,12.0,5.5,3.4226138716316967,3.5,1.0,5.0,2.5,1.7728105208558367,2.0,5.0,13.0,9.625,2.5035688811888406,9.5,4.0,7.0,5.25,1.164964745021435,5.5,0.0,5.0,2.5,1.927248223318863,2.0,1.0,4.0,2.375,1.3024701806293193,2.5,10.0,18.0,12.375,2.8252686345094435,11.5,0.0,3.0,1.625,1.0606601717798212,2.0,269.0,568.0,412.875,99.79326845319493,411.5,0.0,0.0,0.0,0.0,0.0,12.0,30.0,20.125,6.0341291240504855,19.5,74.0,129.0,102.75,16.671189862411484,102.5,37.0,54.0,45.0,6.80336051416609,46.5,0.0,1.0,0.25,0.4629100498862757,0.0,1930.0645306902766,2287.98808869741,2117.59780434461,117.78084975455732,2122.4672233919077
Брайтон,2019-01-03 00:45:00,21,2148.022754529105,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,2.0,1.25,0.7071067811865476,1.0,31.0,68.0,46.125,13.02127380207372,44.0,6.0,14.0,11.125,2.748376143938713,11.5,1.0,6.0,3.625,1.8468119248354136,3.0,2.0,12.0,4.75,3.453776401067595,3.0,1.0,5.0,2.75,1.9820624179302297,2.0,4.0,13.0,9.125,3.181980515339464,9.5,4.0,7.0,5.125,1.1259916264596033,5.0,0.0,5.0,2.375,1.7677669529663689,2.0,1.0,4.0,2.625,1.407885953173359,3.0,10.0,18.0,12.5,2.7255405754769875,11.5,0.0,2.0,1.375,0.9161253813129043,2.0,269.0,568.0,410.25,99.5242253351988,401.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,19.625,6.2091522310675735,18.0,74.0,129.0,102.375,16.491881119421848,102.5,37.0,50.0,43.0,6.094494002200441,41.0,0.0,1.0,0.25,0.4629100498862757,0.0,1930.0645306902766,2287.98808869741,2122.1943809582735,112.65120793222252,2122.4672233919077
Брайтон,2019-01-12 20:00:00,22,2193.650089350861,0.0,3.0,1.0,1.0690449676496976,1.0,0.0,2.0,1.25,0.7071067811865476,1.0,29.0,62.0,41.25,10.76701311546389,42.5,6.0,14.0,10.25,2.815771906346718,10.5,0.0,6.0,2.875,1.9594095320493148,3.0,2.0,12.0,5.0,3.3806170189140663,3.5,1.0,5.0,2.375,1.7677669529663689,1.5,4.0,13.0,8.625,3.50255009141299,9.5,2.0,7.0,4.625,1.5059406173077154,4.5,0.0,5.0,2.5,1.927248223318863,2.0,1.0,4.0,2.75,1.2817398889233114,3.0,10.0,18.0,12.875,2.850438562747845,12.5,0.0,2.0,1.125,0.9910312089651149,1.5,269.0,515.0,376.875,82.35365808511483,370.5,0.0,0.0,0.0,0.0,0.0,11.0,30.0,19.25,6.670832032063167,18.0,74.0,115.0,96.25,14.119388898147925,97.5,31.0,50.0,40.625,6.653409437488207,38.5,0.0,1.0,0.25,0.4629100498862757,0.0,1930.0645306902766,2287.98808869741,2130.327669310865,111.75889161193739,2142.19779787179
Брайтон,2019-01-19 20:00:00,23,2144.9561085670857,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,2.0,1.375,0.7440238091428449,1.5,29.0,62.0,42.875,9.948976975405204,43.5,6.0,14.0,10.0,3.0237157840738176,10.5,0.0,6.0,2.875,1.9594095320493148,3.0,2.0,12.0,5.0,3.3806170189140663,3.5,1.0,5.0,2.125,1.807721533549109,1.0,4.0,13.0,9.0,3.7032803990902057,10.5,2.0,7.0,4.75,1.4880476182856899,5.0,1.0,5.0,2.75,1.6690459207925603,2.0,1.0,4.0,2.625,1.1877349391654208,3.0,10.0,18.0,12.5,2.878491668515698,11.0,0.0,2.0,0.875,0.9910312089651149,0.5,301.0,515.0,392.125,69.87424929318178,391.5,0.0,0.0,0.0,0.0,0.0,11.0,26.0,17.5,5.0990195135927845,16.5,80.0,115.0,100.625,11.400971136580553,102.5,31.0,50.0,41.25,6.497252166438187,40.5,0.0,1.0,0.125,0.3535533905932738,0.0,1930.0645306902766,2287.98808869741,2127.998529343396,109.98699157856841,2142.19779787179
Брайтон,2019-01-30 00:45:00,24,1976.5081852273192,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,1.75,1.164964745021435,2.0,29.0,46.0,39.875,6.311836952447814,42.5,6.0,15.0,10.125,3.226563851175781,10.5,0.0,6.0,3.5,2.0701966780270626,3.0,2.0,8.0,4.125,1.8850918886280925,3.5,1.0,5.0,2.5,1.8516401995451028,1.5,4.0,12.0,8.875,3.563204817496262,10.5,1.0,6.0,4.0,1.6903085094570331,4.5,1.0,5.0,2.75,1.6690459207925603,2.0,1.0,4.0,2.625,1.1877349391654208,3.0,5.0,18.0,11.75,3.9188190640986296,11.0,0.0,3.0,1.25,1.164964745021435,1.5,301.0,455.0,375.5,49.23703600223834,386.5,0.0,0.0,0.0,0.0,0.0,11.0,26.0,17.75,4.832922806867792,16.5,80.0,109.0,99.5,10.155927192672127,102.0,31.0,54.0,41.75,7.363035088486657,40.5,0.0,1.0,0.125,0.3535533905932738,0.0,1930.0645306902766,2287.98808869741,2121.924123147671,107.1548726052333,2140.66447489078
Брайтон,2019-02-02 20:00:00,25,1806.0488484526359,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,4.0,1.5,1.3093073414159542,1.5,29.0,55.0,41.5,8.298020417975776,43.5,7.0,21.0,12.0,4.566962103755937,11.5,0.0,6.0,3.75,1.9820624179302297,3.5,2.0,13.0,5.375,3.583194903195431,4.5,1.0,5.0,2.875,1.807721533549109,3.0,4.0,12.0,9.125,3.720119045714225,11.5,1.0,7.0,4.375,1.9955307206712847,5.0,1.0,5.0,2.625,1.5059406173077154,2.0,0.0,4.0,2.5,1.4142135623730951,3.0,5.0,18.0,11.875,4.0155946010522525,11.0,0.0,3.0,1.125,1.1259916264596033,1.0,301.0,456.0,375.625,49.46842427245889,386.5,0.0,0.0,0.0,0.0,0.0,11.0,23.0,17.125,3.833592123769634,16.5,80.0,120.0,102.375,12.362818679989031,106.5,31.0,85.0,47.5,16.809861051520578,42.5,0.0,1.0,0.125,0.3535533905932738,0.0,1930.0645306902766,2193.650089350861,2082.9891352139093,93.97283431566784,2122.4672233919077
Брайтон,2019-02-09 22:30:00,26,1858.649574064058,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,1.625,1.407885953173359,1.5,29.0,68.0,44.625,12.55772386109157,44.5,7.0,21.0,12.75,4.6827952580239325,12.5,0.0,6.0,3.875,2.100170061141308,3.5,2.0,13.0,5.375,3.583194903195431,4.5,1.0,6.0,3.5,1.927248223318863,4.0,4.0,12.0,8.75,3.654742515847438,10.0,1.0,9.0,4.875,2.5877458475338284,5.0,1.0,5.0,2.5,1.6035674514745464,2.0,0.0,4.0,2.625,1.3024701806293193,3.0,5.0,15.0,10.625,3.3354160160315836,10.5,0.0,3.0,1.0,1.0690449676496976,1.0,301.0,519.0,391.5,71.11560005672857,386.5,0.0,0.0,0.0,0.0,0.0,10.0,23.0,16.0,4.47213595499958,16.0,80.0,143.0,106.875,19.037087862530715,107.0,31.0,85.0,53.5,20.653605703882036,46.5,0.0,0.0,0.0,0.0,0.0,1806.0488484526359,2193.650089350861,2041.6986361186794,132.02982074734683,2067.169286066076
Брайтон,2019-02-27 00:45:00,27,1895.5758923772312,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,1.75,1.3887301496588271,2.0,29.0,68.0,47.0,11.588171308956142,45.5,7.0,21.0,13.125,4.733995594179856,14.0,0.0,6.0,3.875,2.100170061141308,3.5,2.0,13.0,5.5,3.7032803990902057,4.5,1.0,6.0,3.75,1.6690459207925603,4.0,4.0,12.0,9.5,3.3806170189140663,11.5,1.0,9.0,5.375,2.774243783705493,5.5,1.0,5.0,2.875,1.5526475085202969,3.0,0.0,4.0,2.375,1.407885953173359,2.5,4.0,15.0,9.875,4.086126352846737,10.5,0.0,3.0,0.875,0.9910312089651149,1.0,301.0,519.0,406.5,67.40284012668054,400.5,0.0,0.0,0.0,0.0,0.0,6.0,23.0,14.625,5.655275665884277,15.0,80.0,143.0,109.25,17.926436981652067,108.5,31.0,85.0,56.375,20.58388759616192,52.0,0.0,0.0,0.0,0.0,0.0,1806.0488484526359,2193.650089350861,2010.4596321805193,143.05464214017022,2001.1425758950652
Брайтон,2019-03-02 20:00:00,28,1884.7718470097955,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,1.75,1.3887301496588271,2.0,29.0,68.0,48.0,11.7351730159502,48.5,7.0,21.0,13.375,4.657942525560891,14.0,0.0,6.0,4.0,2.0701966780270626,4.0,2.0,13.0,5.75,3.575711717366808,5.0,1.0,6.0,3.625,1.5979898086569353,4.0,4.0,12.0,8.875,3.313931631332013,9.5,1.0,9.0,5.375,2.774243783705493,5.5,1.0,5.0,3.0,1.5118578920369088,3.5,0.0,4.0,2.375,1.407885953173359,2.5,4.0,15.0,10.0,4.105745103771404,11.0,0.0,3.0,1.125,0.9910312089651149,1.0,301.0,519.0,419.75,64.85533351787103,427.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,14.625,5.655275665884277,15.0,80.0,143.0,114.625,20.353571115233247,109.5,31.0,85.0,58.25,20.603397778036516,59.5,0.0,0.0,0.0,0.0,0.0,1806.0488484526359,2193.650089350861,2006.1485523913886,146.30625048699454,2001.1425758950652
Брайтон,2019-03-09 17:30:00,29,1767.9970255551573,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,1.625,1.407885953173359,1.5,29.0,68.0,46.875,12.368595023572519,47.5,4.0,21.0,12.25,5.725881092523166,14.0,0.0,6.0,3.625,1.9226098333849673,3.5,1.0,13.0,5.625,3.7392703642746747,5.0,0.0,6.0,3.0,1.927248223318863,3.5,5.0,12.0,9.5,2.6726124191242437,10.0,0.0,9.0,4.75,3.370036032024414,5.5,1.0,5.0,2.625,1.5979898086569353,2.5,0.0,4.0,2.125,1.246423454758225,2.0,4.0,18.0,10.875,4.998213966722799,11.0,0.0,5.0,1.625,1.685018016012207,1.0,301.0,519.0,413.25,68.47679481818223,417.5,0.0,0.0,0.0,0.0,0.0,6.0,23.0,15.5,6.391959234627741,15.0,80.0,143.0,111.875,22.724671929110755,109.5,31.0,85.0,58.0,20.894291770036823,59.5,0.0,0.0,0.0,0.0,0.0,1806.0488484526359,2193.650089350861,1988.5229124472614,151.98700932261443,1936.0420388022753
Брайтон,2019-03-30 20:00:00,30,1855.6431165155211,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,4.0,1.625,1.407885953173359,1.5,37.0,68.0,50.75,10.713809513227043,52.0,4.0,21.0,13.125,5.330170192940773,14.5,1.0,6.0,3.75,1.6690459207925603,3.5,1.0,13.0,6.125,3.9074105418879577,5.0,0.0,6.0,3.25,1.9086270308410553,4.0,7.0,12.0,10.125,1.9594095320493148,10.5,0.0,9.0,5.25,3.1959796173138706,6.0,1.0,6.0,2.75,1.8322507626258087,2.5,0.0,4.0,2.0,1.3093073414159542,2.0,4.0,18.0,10.0,4.780914437337574,9.5,0.0,5.0,1.75,1.5811388300841898,1.0,358.0,525.0,441.25,61.45788337204128,449.5,0.0,0.0,0.0,0.0,0.0,6.0,23.0,16.5,6.2105900340811875,17.5,86.0,143.0,119.0,20.085531395225058,115.0,36.0,85.0,60.625,18.157544673535256,59.5,0.0,0.0,0.0,0.0,0.0,1767.9970255551573,2193.650089350861,1941.0196963255182,154.38327992831483,1890.1738696935133
Брайтон,2019-04-03 23:45:00,31,1827.4641096309365,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,4.0,1.75,1.4880476182856899,1.5,32.0,68.0,49.25,12.487136238088036,52.0,3.0,21.0,12.625,6.1164298643664905,14.5,1.0,6.0,3.5,1.927248223318863,3.5,1.0,13.0,6.0,4.035556254807296,5.0,0.0,6.0,3.125,2.100170061141308,4.0,5.0,12.0,9.25,2.49284690951645,9.5,0.0,9.0,4.75,3.5355339059327378,6.0,1.0,6.0,2.75,1.8322507626258087,2.5,0.0,4.0,1.75,1.2817398889233114,1.5,4.0,18.0,9.75,4.77343841331532,8.5,0.0,5.0,1.75,1.5811388300841898,1.0,350.0,525.0,436.125,67.64495018635378,449.5,0.0,0.0,0.0,0.0,0.0,6.0,23.0,16.75,6.22781777878209,18.5,70.0,143.0,114.125,26.55149982312003,115.0,26.0,85.0,58.625,21.138573407736995,59.5,0.0,0.0,0.0,0.0,0.0,1767.9970255551573,2144.9561085670857,1898.7688247211006,117.12346083100311,1871.7107105369269
Брайтон,2019-04-13 19:00:00,32,1798.60860917944,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,5.0,1.875,1.7268882005337975,1.5,32.0,68.0,50.75,11.634308868907635,52.0,3.0,21.0,11.75,6.22781777878209,13.5,1.0,6.0,2.875,1.807721533549109,3.0,1.0,13.0,5.75,4.166190448976482,4.5,0.0,6.0,3.125,2.100170061141308,4.0,5.0,12.0,8.5,2.449489742783178,8.5,0.0,9.0,5.125,3.226563851175781,6.0,1.0,6.0,2.75,1.8322507626258087,2.5,0.0,4.0,1.625,1.1877349391654208,1.5,4.0,18.0,10.375,4.373213921133975,9.5,0.0,5.0,1.625,1.5059406173077154,1.0,350.0,525.0,447.125,64.67597809741375,455.5,0.0,369.0,46.125,130.46120112891802,0.0,6.0,23.0,17.375,6.162965427222747,19.0,70.0,143.0,117.375,27.00231471559429,126.0,26.0,85.0,58.75,21.11025478630841,60.0,0.0,1.0,0.125,0.3535533905932738,0.0,1767.9970255551573,1976.5081852273192,1859.082324854082,63.134067136403615,1857.1463452897897
Брайтон,2019-04-16 23:45:00,33,1817.9701747271392,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,5.0,2.125,1.5526475085202969,2.0,32.0,68.0,51.875,12.506426919216945,52.0,3.0,16.0,10.875,5.139135558215436,13.5,1.0,6.0,2.625,1.7677669529663689,2.5,1.0,9.0,5.125,3.181980515339464,4.5,0.0,6.0,3.125,2.100170061141308,4.0,5.0,13.0,8.625,2.669269563007828,8.5,0.0,9.0,4.875,3.1367635732209265,5.5,1.0,6.0,2.5,1.7728105208558367,2.0,1.0,4.0,1.75,1.0350983390135313,1.5,4.0,18.0,9.875,3.9798600118956085,9.5,0.0,5.0,1.5,1.6035674514745464,1.0,350.0,525.0,455.125,69.69410202551474,462.5,0.0,404.0,96.625,179.15909729304047,0.0,6.0,23.0,17.0,6.0,18.5,70.0,143.0,119.75,28.080242164197944,134.5,26.0,85.0,57.5,19.574035280004406,60.0,0.0,1.0,0.125,0.3535533905932738,0.0,1767.9970255551573,1895.5758923772312,1836.844877848097,44.42261046011513,1841.553613073229
Брайтон,2019-04-20 19:00:00,34,1644.4350399630976,0.0,2.0,0.5,0.7559289460184544,0.0,0.0,5.0,1.75,1.6690459207925603,1.5,32.0,64.0,47.375,12.35125788851368,50.5,3.0,15.0,9.5,5.0426750270636544,10.5,0.0,4.0,1.875,1.3562026818605375,1.5,1.0,9.0,5.125,3.181980515339464,4.5,0.0,4.0,2.5,1.8516401995451028,3.5,0.0,13.0,7.625,4.0686080455816125,8.0,0.0,8.0,3.875,2.9001231500945415,4.5,1.0,6.0,2.5,1.7728105208558367,2.0,1.0,5.0,2.125,1.5526475085202969,1.5,4.0,18.0,9.875,3.9798600118956085,9.5,0.0,5.0,1.5,1.6035674514745464,1.0,297.0,525.0,427.375,83.4641710983992,449.5,0.0,404.0,123.375,178.6464485273317,0.0,6.0,24.0,18.75,5.70087712549569,19.0,70.0,141.0,112.5,28.700423092949094,121.0,23.0,75.0,49.75,19.403607911932255,53.5,0.0,1.0,0.125,0.3535533905932738,0.0,1767.9970255551573,1895.5758923772312,1838.33504363241,43.43085223251554,1841.553613073229
Брайтон,2019-04-23 23:45:00,35,1530.7652346242273,0.0,2.0,0.375,0.7440238091428449,0.0,0.0,5.0,1.625,1.685018016012207,1.0,22.0,64.0,43.75,15.087838053971057,43.5,3.0,14.0,8.375,4.627171304989074,7.0,0.0,4.0,1.625,1.3024701806293193,1.0,1.0,9.0,4.5,2.7774602993176543,4.0,0.0,4.0,2.25,1.9086270308410553,2.5,0.0,13.0,7.375,3.8890872965260113,8.0,0.0,6.0,3.25,2.3754698783308417,3.5,1.0,6.0,2.125,1.7268882005337975,1.5,1.0,5.0,2.5,1.6035674514745464,2.0,8.0,18.0,11.0,3.295017884191656,10.5,0.0,5.0,1.625,1.5979898086569353,1.5,194.0,525.0,396.125,116.58159313177555,406.5,0.0,404.0,136.125,172.10332237184898,51.0,18.0,24.0,20.25,2.6049403612586386,19.0,66.0,141.0,107.0,33.123146848433,109.0,23.0,75.0,44.375,20.198567841734295,44.0,0.0,1.0,0.125,0.3535533905932738,0.0,1644.4350399630976,1895.5758923772312,1811.55822686979,79.86794496299834,1822.7171421790379
Брайтон,2019-04-27 21:30:00,36,1526.6282992154013,0.0,2.0,0.375,0.7440238091428449,0.0,0.0,5.0,1.75,1.5811388300841898,1.0,22.0,64.0,43.375,14.860662357858944,43.5,3.0,14.0,7.875,4.257346591481601,7.0,0.0,3.0,1.375,0.9161253813129043,1.0,1.0,9.0,4.5,2.7774602993176543,4.0,0.0,4.0,2.0,1.7728105208558367,1.5,0.0,13.0,7.75,3.9910614413425693,9.0,0.0,7.0,3.375,2.559994419636775,3.5,1.0,6.0,2.125,1.7268882005337975,1.5,0.0,5.0,2.0,1.6903085094570331,1.5,7.0,18.0,10.5,3.585685828003181,9.5,0.0,5.0,1.625,1.5979898086569353,1.5,194.0,525.0,396.875,117.03288609861517,409.5,0.0,404.0,182.875,180.43870150275413,158.0,11.0,24.0,18.75,3.9188190640986296,18.5,66.0,139.0,103.375,30.340625758684862,99.0,23.0,75.0,44.375,20.198567841734295,44.0,0.0,1.0,0.125,0.3535533905932738,0.0,1530.7652346242273,1884.7718470097955,1765.9568946506645,119.4045373652774,1808.2893919532896
Брайтон,2019-05-05 20:30:00,37,1570.3610511749516,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,5.0,1.75,1.5811388300841898,1.0,22.0,64.0,42.375,15.601625373201161,41.0,3.0,14.0,8.75,4.06201920231798,8.5,0.0,5.0,1.625,1.5059406173077154,1.0,2.0,9.0,4.875,2.416461403433896,4.0,0.0,4.0,2.25,1.5811388300841898,2.0,0.0,13.0,7.875,4.051013982414068,9.5,1.0,7.0,3.75,2.187627547301936,3.5,1.0,6.0,2.5,1.7728105208558367,2.0,0.0,7.0,2.625,2.445841952609133,1.5,7.0,14.0,10.0,2.5071326821120348,9.5,0.0,2.0,1.25,0.8864052604279183,1.5,194.0,525.0,381.5,130.20752666416791,405.5,0.0,404.0,204.375,165.13365798649286,193.0,11.0,24.0,18.75,3.9188190640986296,18.5,60.0,139.0,100.125,33.676772410669045,98.5,23.0,75.0,44.875,20.010265222772894,46.0,0.0,1.0,0.125,0.3535533905932738,0.0,1526.6282992154013,1855.6431165155211,1721.188951176365,134.6582650317251,1783.3028173672988
Брайтон,2019-05-12 19:00:00,38,1466.380221220496,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,5.0,2.125,1.7268882005337975,1.5,22.0,64.0,37.75,15.106762913155343,32.0,3.0,14.0,7.75,3.5355339059327378,7.0,0.0,5.0,1.75,1.4880476182856899,1.5,2.0,8.0,4.125,1.807721533549109,4.0,0.0,4.0,1.875,1.4577379737113252,1.5,0.0,13.0,7.75,3.9910614413425693,9.0,1.0,7.0,3.25,2.052872551885702,3.0,1.0,4.0,1.875,1.1259916264596033,1.5,0.0,7.0,3.125,2.4748737341529163,3.0,7.0,14.0,10.5,2.449489742783178,10.5,0.0,2.0,1.125,0.9910312089651149,1.5,194.0,520.0,346.5,123.58802530989804,323.5,0.0,404.0,226.375,144.44369886864965,195.0,11.0,24.0,18.5,3.9641248358604595,18.0,60.0,139.0,90.875,32.233245924931964,77.5,11.0,75.0,39.75,22.958036252507064,33.0,0.0,1.0,0.125,0.3535533905932738,0.0,1526.6282992154013,1855.6431165155211,1696.4844543788395,142.7312663139642,1721.5218245712688
Кристал Пэлас,2018-12-15 20:00:00,17,2011.0725880436078,0.0,2.0,1.125,0.8345229603962802,1.0,0.0,3.0,1.5,1.4142135623730951,1.5,26.0,69.0,45.625,13.647998283369512,42.5,7.0,29.0,13.75,7.324128422062051,12.0,1.0,9.0,3.75,2.49284690951645,3.5,2.0,11.0,6.75,3.615443067098218,7.0,1.0,9.0,3.25,2.6049403612586386,2.0,10.0,14.0,12.625,1.3024701806293193,13.0,2.0,10.0,5.375,3.113908889391045,4.5,0.0,6.0,2.125,2.100170061141308,1.5,0.0,5.0,1.75,1.8322507626258087,1.5,8.0,13.0,10.75,1.7525491637693282,11.0,1.0,3.0,1.625,0.7440238091428449,1.5,303.0,591.0,416.625,102.33409919055748,391.5,0.0,0.0,0.0,0.0,0.0,8.0,25.0,18.25,5.444525428617001,20.0,70.0,137.0,107.5,23.427700332237965,114.5,30.0,81.0,54.5,18.322507626258087,54.5,0.0,0.0,0.0,0.0,0.0,1639.6026146107067,2078.6939404198597,1904.5717074821318,133.84457721527602,1921.419919716193
Кристал Пэлас,2018-12-22 20:00:00,18,2138.7302220001457,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,3.0,1.5,1.4142135623730951,1.5,22.0,69.0,43.125,16.030662583222902,41.5,5.0,29.0,12.375,7.854707414756362,9.5,1.0,9.0,3.75,2.49284690951645,3.5,2.0,11.0,5.625,3.50255009141299,5.5,0.0,9.0,3.0,2.8284271247461903,2.0,8.0,14.0,11.875,1.9594095320493148,12.5,0.0,10.0,4.625,3.6228441865473595,3.5,0.0,6.0,2.0,2.138089935299395,1.0,0.0,5.0,2.125,1.7268882005337975,2.5,6.0,13.0,10.25,2.434865792722759,11.0,1.0,4.0,2.0,1.0690449676496976,2.0,213.0,591.0,393.375,125.43289327080721,367.5,0.0,0.0,0.0,0.0,0.0,8.0,25.0,18.625,5.829420456369815,20.0,56.0,137.0,100.0,29.208609298336288,100.5,15.0,81.0,49.625,23.05234726195392,49.0,0.0,0.0,0.0,0.0,0.0,1639.6026146107067,2078.6939404198597,1919.0832933952165,138.85570194970649,1946.607267710712
Кристал Пэлас,2018-12-26 20:00:00,19,2179.693759485598,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,3.0,1.125,1.3562026818605375,0.5,22.0,69.0,47.75,15.718505926818509,47.0,5.0,31.0,15.375,9.840695387739919,12.0,1.0,9.0,4.125,2.416461403433896,4.0,2.0,12.0,6.875,3.7961446607992015,7.0,0.0,14.0,4.375,4.808846015417836,2.0,8.0,14.0,12.0,2.0,13.0,0.0,12.0,5.875,4.257346591481601,4.5,0.0,6.0,1.875,2.2320714274285347,1.0,0.0,5.0,2.25,1.8322507626258087,2.5,6.0,12.0,9.75,2.187627547301936,9.5,0.0,4.0,1.875,1.246423454758225,2.0,213.0,591.0,415.125,124.58782043201494,429.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,17.375,6.523309852258394,18.5,56.0,137.0,104.625,29.956814154474344,118.0,15.0,88.0,56.875,25.033905579661926,57.0,0.0,0.0,0.0,0.0,0.0,1805.951084584253,2138.7302220001457,1981.4742443188964,102.7900906299965,1987.2531400354596
Кристал Пэлас,2018-12-30 17:00:00,20,2238.6495246647655,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,3.0,1.125,1.3562026818605375,0.5,22.0,69.0,47.625,15.837906607701843,47.0,4.0,31.0,14.5,10.569497893196521,10.5,0.0,9.0,3.625,2.8252686345094435,3.5,2.0,12.0,6.375,4.172614801981401,6.5,0.0,14.0,4.5,4.7207747548166585,2.0,8.0,14.0,12.125,1.8850918886280925,13.0,0.0,12.0,5.0,4.0,3.5,0.0,6.0,1.75,2.1213203435596424,1.0,0.0,5.0,2.5,1.7728105208558367,3.0,6.0,12.0,9.625,2.065879266282796,9.5,0.0,4.0,1.75,1.3887301496588271,2.0,213.0,591.0,426.5,116.79897259822108,434.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,16.5,6.436503043467892,15.5,56.0,137.0,106.125,28.225811389071325,118.0,15.0,88.0,54.375,26.218518537204087,51.0,0.0,0.0,0.0,0.0,0.0,1917.14642502836,2179.693759485598,2028.1920786815645,96.34963661540775,2009.0288735485644
